,DegreeCentrality,EigenVectorCentrality,KatzCentrality,BetweennessCentrality,ClosenessCentrality,FlowClosenessCentrality,HarmonicCentrality,LaplacianCentrality,Triangles,Clustering,Squares,GeneralizedDegree
6438795167,0.0006583278472679394,3.5658280525975824e-05,0.014944604819752636,0.0038625474413943495,0.023565732725185393,2.0732054010018694e-05,142.9451619936104,0.0005691519635749646,0,0.0,0.0,Counter({0: 3})
6438795170,0.0006583278472679394,2.496405238263802e-05,0.014946039480722886,0.0010534986585876234,0.023031203566121844,2.048972454131601e-05,137.8800247577671,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
6438795179,0.0006583278472679394,9.557634277667425e-05,0.014948737862265112,1.067050793912992e-05,0.019894871951592202,1.852077922998234e-05,116.54856469315538,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
6438795180,0.0006583278472679394,0.0001115985182423648,0.014949222064693882,0.00031015933877922246,0.02029220417778055,1.8506841058924775e-05,119.437291766349,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
6438795285,0.0006583278472679394,1.6434470874878157e-05,0.014756850827167997,0.04882597775737205,0.024697312941023446,2.3285357883198518e-05,151.51772011307764,0.0005312084993359894,0,0.0,0.0,Counter({0: 3})
6438795288,0.0006583278472679394,0.00020862733493641418,0.015162398252715103,0.0071734572556089345,0.02254032477457202,1.949284595889282e-05,136.8960157483196,0.0006070954278120072,0,0.0,0.07692307692307693,Counter({0: 3})
6438795293,0.0006583278472679394,0.0003489419256815512,0.015013578860755456,0.0002203386449372929,0.020710435659943464,1.8615094659073003e-05,122.67501570326142,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
6438912026,0.00021944261575597982,1.4833045766228041e-09,0.011929827898734133,0.0,0.02593743596748856,3.373458421389811e-05,152.11836998990566,0.0001517738569534159,0,0.0,0.0,Counter({0: 1})
6438946753,0.00021944261575597982,3.86755137885027e-09,0.011923043099972644,0.0,0.0264144818831549,3.177013257858192e-05,152.49807834926344,0.0001517738569534159,0,0.0,0.0,Counter({0: 1})
6438946756,0.0006583278472679394,1.2593358731966214e-08,0.014606468765342115,0.0013198355246945373,0.027130975274316366,3.714695889186509e-05,161.58345648173466,0.0004932650350971523,0,0.0,0.0,Counter({0: 3})
6438946757,0.00021944261575597982,3.2287618195144497e-09,0.011923046560441661,0.0,0.02585473237486809,3.157936597453292e-05,149.23755381434472,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
6438946777,0.0006583278472679394,4.958395230040184e-08,0.014939151675943554,0.0035461950840977555,0.02849995309421808,4.185575575210784e-05,173.3620964469897,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
6438947014,0.0006583278472679394,1.0182768113234187e-07,0.015137584352371343,0.004780606178970837,0.02465002055520696,3.882512500851287e-05,153.02539822750018,0.0006070954278124212,0,0.0,0.07692307692307693,Counter({0: 3})
6438947020,0.0008777704630239193,1.6180220837935995e-07,0.016654406972441724,0.0016654915485332584,0.024249680715197956,3.897706447872612e-05,152.18312275488077,0.000872699677480416,0,0.0,0.038461538461538464,Counter({0: 4})
6438947022,0.0008777704630239193,1.5723624017510393e-07,0.016651444720315222,0.004268031005129516,0.024172629814501457,3.912063323132792e-05,151.2317978574639,0.000872699677480692,0,0.0,0.038461538461538464,Counter({0: 4})
6438947024,0.0006583278472679394,1.0688640719769634e-07,0.015138040159113268,0.003013396128076415,0.02472840537871306,3.8536252072462125e-05,153.93548178175323,0.0006070954278126974,0,0.0,0.07692307692307693,Counter({0: 3})
6438947045,0.0006583278472679394,1.4493833111799834e-07,0.01495708953070803,0.037265564233200696,0.027055428897121685,3.9184798830011704e-05,168.72326381674864,0.0005691519635753786,0,0.0,0.09090909090909091,Counter({0: 3})
6438947055,0.0006583278472679394,7.596652878228336e-08,0.01494480367872109,0.007672336424599887,0.026385422878946668,3.899949021215045e-05,163.60387721061457,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6438947058,0.0006583278472679394,1.0449094765732065e-07,0.0149290815082532,0.0069143467870541545,0.02695779747045113,3.8653944885591195e-05,166.34254888949633,0.0005691519635734461,0,0.0,0.09090909090909091,Counter({0: 3})
6438947068,0.00021944261575597982,3.5315011078171535e-08,0.011923043888387455,0.0,0.02979112868956951,3.4305293154968804e-05,175.15567237143475,0.0001517738569531398,0,0.0,0.0,Counter({0: 1})
6438947079,0.0006583278472679394,7.247128622254529e-08,0.014606470338415736,0.0029384349522409395,0.0298694318449962,4.01959738553213e-05,180.49990036584967,0.0004932650350975663,0,0.0,0.0,Counter({0: 3})
6438978212,0.0006583278472679394,5.9066286166815184e-08,0.014948775867202767,0.001621390263461508,0.024325146660830483,3.799477707409635e-05,151.44425517721865,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
6438978222,0.0006583278472679394,1.3008974905659144e-08,0.01494270081048747,0.01585612214098508,0.02466990401637081,3.474391123640038e-05,149.6073429617557,0.0005691519635733081,0,0.0,0.09090909090909091,Counter({0: 3})
6438978224,0.0006583278472679394,9.627237638513864e-09,0.014945993158724084,0.0008102139783872825,0.023251186285014543,3.435557751880221e-05,141.1133503247572,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6438978241,0.0006583278472679394,7.942670780061665e-09,0.014946147322941646,0.01365245533098077,0.02368687787509421,3.40654788622876e-05,143.58689709157625,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
6438978260,0.0006583278472679394,7.959408966418647e-08,0.014947152777792069,0.035990127686558404,0.026480945573724764,3.885538144545059e-05,165.5960453838595,0.0005691519635749646,0,0.0,0.09090909090909091,Counter({0: 3})
6439058664,0.00021944261575597982,3.1628173986621247e-09,0.011926192923167128,0.0,0.0236034496154145,2.9079377950418226e-05,137.41050266000906,0.0001517738569523116,0,0.0,0.0,Counter({0: 1})
6439058665,0.0006583278472679394,1.018728831464919e-08,0.01463796796202454,0.00044866923769531055,0.024173912120906693,3.352034212966749e-05,145.25297968189466,0.0004932650350986707,0,0.0,0.0,Counter({0: 3})
6439060603,0.0006583278472679394,9.07695724161108e-09,0.014943029027666262,0.0007519592846130856,0.02367752427764586,3.4128109103956605e-05,142.52860579137283,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
6439060604,0.0006583278472679394,9.367349070000005e-09,0.014945582663282074,0.01454313000287471,0.02414189522089013,3.4189573477409075e-05,145.722593290112,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
6439088561,0.0006583278472679394,2.9330371020965715e-09,0.014942663800199384,0.0028507448852873405,0.02187195522896678,3.14249035937434e-05,131.1451053957667,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
6439088579,0.0006583278472679394,2.77109728699786e-09,0.01491475972455155,0.009410764506235385,0.022236752858279127,3.1176897149865446e-05,132.51721042053705,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
6439088581,0.0006583278472679394,4.3624502489638116e-09,0.01494302585662898,0.010972714277681237,0.022730333547817498,3.215315267427898e-05,136.34981122242365,0.0005691519635739982,0,0.0,0.2,Counter({0: 3})
6439089989,0.0006583278472679394,4.734493953989239e-09,0.01494560039811125,0.0023582044198548666,0.022349629222741006,3.222009602706043e-05,134.84046270744346,0.0005691519635748264,0,0.0,0.2,Counter({0: 3})
6439089994,0.0006583278472679394,3.158785219836687e-08,0.015121943628667712,0.0038581671327642428,0.02306664371981899,3.6264733008395244e-05,145.58140765608277,0.0006070954278122832,0,0.0,0.07692307692307693,Counter({0: 3})
6439089995,0.0006583278472679394,2.9256696689525805e-08,0.014964625708181354,0.004026575775251737,0.023460184098350528,3.639989120640858e-05,147.27512334217266,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
6439090005,0.0006583278472679394,1.3572130352803098e-08,0.014946806916126893,0.0005056580580315689,0.022862045091959906,3.472101505387727e-05,139.9991175753374,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
6440223683,0.0006583278472679394,1.953892966514821e-09,0.014908334592357202,0.004866267619451796,0.022301721690956962,3.722575048778833e-05,136.6255843885491,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
6440223684,0.0006583278472679394,2.749495034726705e-09,0.014911204462883002,0.00631417596770304,0.02250837210680734,3.750701256295703e-05,138.26471486283876,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
6440225285,0.0006583278472679394,1.3337991646833567e-09,0.014637449661055396,0.005261369903379662,0.022082767978290365,3.651347867113446e-05,136.2108528554855,0.0004932650350977044,0,0.0,0.0,Counter({0: 3})
6440225286,0.00021944261575597982,4.0723201867466315e-10,0.011926141115022413,0.0,0.021605757742418782,3.130561953486978e-05,128.30210558532568,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
6440288459,0.00021944261575597982,5.135559769412937e-06,0.011895053139391041,0.0,0.01843871766548112,1.4495696455360421e-05,100.81002268115148,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
6440288463,0.00021944261575597982,5.135559769412937e-06,0.011895053139391041,0.0,0.01843871766548112,1.4495696455360421e-05,100.81002268115148,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
6440288469,0.0006583278472679394,5.28835986958395e-05,0.014631688070010676,0.00044838808118795114,0.019145369526218276,1.6694250837015312e-05,109.27112495052575,0.0004932650350972903,0,0.0,0.14285714285714285,Counter({0: 3})
6440288470,0.0006583278472679394,0.0001139968489017036,0.014915748014124732,0.0008969052357194096,0.01951814969482814,1.738786431089925e-05,113.36998347564031,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
6440288471,0.0006583278472679394,1.720099971142261e-05,0.014326568027683126,0.0008776741317615155,0.018785013211754957,1.5520722083637465e-05,105.52123514561029,0.00041737810662003023,0,0.0,0.0,Counter({0: 3})
6440288947,0.00021944261575597982,1.991287385963754e-08,0.011905550500403546,0.0,0.024207428498576346,2.580648605668744e-05,138.8736076762468,0.00015177385695355395,0,0.0,0.0,Counter({0: 1})
6440288952,0.00043888523151195964,7.049751610526461e-08,0.013353054431810103,0.00030228364595552017,0.02460755884592331,2.9616291834692787e-05,144.8835481595768,0.00034149117814484065,0,0.0,0.0,Counter({0: 2})
6440288967,0.0006583278472679394,6.633245695019827e-08,0.014431540868288427,0.000746254001673006,0.024807830498878556,2.924494099934354e-05,146.55428948095425,0.00045532157085859126,0,0.0,0.0,Counter({0: 3})
6440288970,0.00021944261575597982,3.911840406256754e-08,0.011905680460798033,0.0,0.024616597972115233,2.6136794780733175e-05,142.434100378838,0.00015177385695479628,0,0.0,0.0,Counter({0: 1})
6440322378,0.0006583278472679394,5.600417359717271e-09,0.014915584549726014,0.0012220127352454218,0.024394944352546293,4.0722736881368594e-05,152.53702851039648,0.0005691519635744124,0,0.0,0.0,Counter({0: 3})
6440408719,0.0006583278472679394,9.039366623983193e-07,0.014774439734467161,0.014763670368055577,0.026456500914395192,4.31607023655785e-05,162.57915869375168,0.0005312084993355753,0,0.0,0.0,Counter({0: 3})
6440408723,0.0006583278472679394,1.4322609938837174e-06,0.014774444339135244,0.023531784562925206,0.026805882352941176,4.332447363808902e-05,164.18429751092114,0.0005312084993362654,0,0.0,0.0,Counter({0: 3})
6440408724,0.0006583278472679394,1.972351188861632e-06,0.014944303845409223,0.007368593520880114,0.02670299727520436,4.2881813006850656e-05,162.42975461183946,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
6440408730,0.0006583278472679394,1.2400795312551284e-06,0.014928715928098938,0.008452065177965007,0.02614787867659716,4.288782909090544e-05,160.2968477945959,0.0005691519635749646,0,0.0,0.09090909090909091,Counter({0: 3})
6440408739,0.0006583278472679394,1.5087885837782008e-06,0.014945893839037475,0.006795772111265841,0.02640927714962939,4.2342702325714434e-05,160.36688386035428,0.0005691519635739982,0,0.0,0.2,Counter({0: 3})
6440408741,0.0006583278472679394,3.3526731613921437e-06,0.014928772275249736,0.02466153476070898,0.02738960313024036,4.3298786664271374e-05,166.4943251184358,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
6440455809,0.0008777704630239193,2.4099405762062053e-09,0.01650758860186861,0.002431343243571486,0.021352963502691964,3.8544470191626616e-05,134.14386037995172,0.0008347562132428212,1,0.16666666666666666,0.0,"Counter({0: 2, 1: 2})"
6440504847,0.0006583278472679394,2.1972161009395167e-09,0.014913664757454507,0.0016163374858448479,0.02325711952638563,3.501930121698973e-05,139.41874225144144,0.0005691519635752406,0,0.0,0.09090909090909091,Counter({0: 3})
6440520887,0.0006583278472679394,5.8383054620617075e-09,0.014636984007105914,0.017598223456506003,0.026036578049742035,3.82960972559267e-05,158.4259263487274,0.0004932650350967381,0,0.0,0.0,Counter({0: 3})
6440520888,0.00021944261575597982,1.7720994652332078e-09,0.011926094574966345,0.0,0.02537601835403917,3.260693622199443e-05,149.29758909649487,0.00015177385695286374,0,0.0,0.0,Counter({0: 1})
6440520983,0.00021944261575597982,2.4353802219621135e-10,0.011919889340029464,0.0,0.021783607560446283,2.7919283930319406e-05,124.32290490138628,0.0001517738569534159,0,0.0,0.0,Counter({0: 1})
6440520986,0.00021944261575597982,3.418037024874383e-10,0.011922749224689569,0.0,0.02222514850905686,2.8389962829189263e-05,126.968210500654,0.00015177385695327786,0,0.0,0.0,Counter({0: 1})
6440520987,0.0006583278472679394,2.7816883342458618e-09,0.014810254293747419,0.0009306569932078752,0.022837869668282072,3.529689158063008e-05,139.2376562059207,0.0005312084993361274,0,0.0,0.0,Counter({0: 3})
6440520988,0.00021944261575597982,8.965744725981715e-10,0.011943421285193856,0.0,0.02232805632726257,3.0407053148720754e-05,131.20389661934357,0.0001517738569534159,0,0.0,0.0,Counter({0: 1})
6440520991,0.00021944261575597982,3.3608693852113185e-10,0.011922588977435915,0.0,0.022266850391392302,2.8658924696038255e-05,128.78453480506312,0.00015177385695286374,0,0.0,0.0,Counter({0: 1})
6440521407,0.0006583278472679394,3.2245286511055726e-09,0.014967249142367405,0.005421669997107979,0.023306840150980453,3.580145791551527e-05,141.02106073797967,0.0005691519635738602,0,0.0,0.2,Counter({0: 3})
6440521408,0.0006583278472679394,4.242501652474153e-09,0.015139381113493541,0.004747775089130793,0.02285436299167975,3.633954335973931e-05,139.00690272116253,0.0006070954278125592,0,0.0,0.16666666666666666,Counter({0: 3})
6440521412,0.0006583278472679394,3.0906285396700792e-09,0.014964133963013401,0.00031513175273650476,0.02279377560360739,3.545212048625218e-05,136.66377031055166,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
6440521415,0.0006583278472679394,4.164980869632961e-09,0.015136482862053801,6.544135592676721e-05,0.022372671661282564,3.615773526381844e-05,135.77343048430507,0.0006070954278122832,0,0.0,0.16666666666666666,Counter({0: 3})
6440897678,0.0006583278472679394,5.644203988298012e-07,0.014968290901869585,0.06346029803269918,0.02831067816406153,4.067660779619119e-05,178.35468189624754,0.0005691519635733081,0,0.0,0.09090909090909091,Counter({0: 3})
6442367923,0.00021944261575597982,2.530761452630758e-08,0.011943968319324908,0.0,0.023612010673851654,3.1348993709091316e-05,139.6737034740324,0.00015177385695396806,0,0.0,0.0,Counter({0: 1})
6442367924,0.0006583278472679394,8.009780807054624e-08,0.014815726195367416,0.0004513352129418025,0.024182892076480982,3.6572497847651675e-05,148.32589200915555,0.0005312084993368176,0,0.0,0.0,Counter({0: 3})
6442367927,0.0006583278472679394,1.673617324707674e-07,0.01531494123849752,0.0008312970114560019,0.02379336271172281,3.798702877288576e-05,148.3497547744342,0.0006450388920515344,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
6442367928,0.0006583278472679394,1.5132785353174178e-07,0.015161858709398363,0.0004973938667509616,0.023375704041119078,3.7877151703818775e-05,146.0705149665838,0.0006070954278129734,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
6442367931,0.0006583278472679394,9.504516568374805e-08,0.014970494991832565,0.0016990517517357973,0.023903065907839176,3.8230427214226524e-05,150.3108810911193,0.0005691519635746884,0,0.0,0.0,Counter({0: 3})
6442367940,0.0006583278472679394,4.8367113520375464e-08,0.014946406759070567,0.0019789930677013325,0.02479406291826719,3.805124583626507e-05,153.76070261472333,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
6442408326,0.0008777704630239193,1.984536286467598e-07,0.01667715274154952,0.0007365424598530281,0.02294353986043561,3.835197293486633e-05,145.04142181245476,0.000872699677480692,1,0.16666666666666666,0.041666666666666664,"Counter({0: 2, 1: 2})"
6442408330,0.0006583278472679394,1.457313917527934e-07,0.015159746258980152,0.0025805272657192777,0.02330946291560102,3.8001425597145455e-05,146.21192220150576,0.0006070954278132494,0,0.0,0.07692307692307693,Counter({0: 3})
6442408331,0.0006583278472679394,3.064792943268696e-08,0.014943043314246498,0.017255326462621734,0.025379692904045046,3.7081067837154594e-05,157.6438188257143,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
6442408347,0.0006583278472679394,1.321927174649326e-07,0.015137723915655502,0.00039191166111671296,0.02250648228176318,3.729729783608578e-05,140.9172563523365,0.0006070954278118691,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
6442408349,0.0006583278472679394,1.3318436446328182e-07,0.015140918386248075,0.0009319533686187333,0.022991695341116638,3.769587512263251e-05,144.78614958755273,0.0006070954278118691,1,0.3333333333333333,0.0,"Counter({1: 2, 0: 1})"
6442408351,0.0006583278472679394,8.998468045078048e-08,0.01497038082064862,0.0020023747185885913,0.02350192626057896,3.8327745787268456e-05,149.23417712724142,0.0005691519635738602,0,0.0,0.0,Counter({0: 3})
6442455253,0.0006583278472679394,2.3707222533489874e-08,0.014945532910475146,0.011978927116234635,0.02664055420771097,4.02148445064013e-05,162.1768189879,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
6442556443,0.0006583278472679394,1.0035100042562592e-08,0.014914764916379787,0.0005531715911970051,0.02413256227758007,3.419347290012428e-05,145.0907119361719,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6442581105,0.0006583278472679394,2.553231186769751e-08,0.014942262084099512,0.016844215561217065,0.027820173135859147,4.081051214486848e-05,168.33671534987653,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
6442581115,0.0006583278472679394,2.0819075672613362e-08,0.014942330778667213,0.016532778095049605,0.027202884448928183,4.018780856905743e-05,164.6612481086205,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
6442581116,0.0006583278472679394,2.507917095405779e-08,0.014942830841534522,0.00841770236853396,0.0260525052024972,3.99481518957626e-05,158.3821921259558,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
6442581117,0.0006583278472679394,3.8304463613689534e-08,0.0149472640221206,0.008192202706214206,0.02554057235094327,3.95414035706884e-05,156.12955888637555,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6442582234,0.0006583278472679394,5.021687200268342e-09,0.014946278183593962,0.013839169540203153,0.024069975650079494,3.759341087271473e-05,148.31628955558287,0.0005691519635741363,0,0.0,0.09090909090909091,Counter({0: 3})
6442583369,0.0006583278472679394,3.289530883356061e-09,0.014946273470828397,0.004526412220668786,0.024047112710616717,3.595654151020427e-05,145.04389624572664,0.0005691519635751026,0,0.0,0.2,Counter({0: 3})
6442583377,0.0006583278472679394,2.3794161416670227e-09,0.014946235282307072,0.00420236363935122,0.023889282063379726,3.523946712131585e-05,143.01253193860822,0.0005691519635739982,0,0.0,0.2,Counter({0: 3})
6442583378,0.0006583278472679394,2.0091481261211875e-09,0.014945895537220432,0.003988522980912311,0.023761849638644684,3.486926422316518e-05,141.78783815973878,0.0005691519635744124,1,0.3333333333333333,0.1111111111111111,"Counter({1: 2, 0: 1})"
6442583417,0.0006583278472679394,3.0129146416919435e-08,0.014944551008801826,0.0040675271977108135,0.0263094083414161,4.217872414410287e-05,156.8463179411961,0.0005691519635737222,0,0.0,0.2,Counter({0: 3})
6442583420,0.0006583278472679394,3.3555384012809965e-08,0.014944347993144178,0.00694507745368823,0.02584329560147903,4.2668718632413585e-05,155.80032195640192,0.0005691519635759308,0,0.0,0.09090909090909091,Counter({0: 3})
6442583427,0.0006583278472679394,1.0858308667590616e-07,0.014927225825937723,0.001366166529728033,0.025019078625899714,4.2133897037686656e-05,153.62898878662546,0.0005691519635752406,0,0.0,0.09090909090909091,Counter({0: 3})
6442583430,0.0006583278472679394,2.3636870384047212e-07,0.014948161718472358,0.041191412847263006,0.024918524027209694,4.2479019736719804e-05,157.49903475571395,0.0005691519635748264,0,0.0,0.09090909090909091,Counter({0: 3})
6442583437,0.0006583278472679394,2.5425458576562137e-08,0.014946252491735623,0.002159896433853985,0.025238287761895004,4.182470131600499e-05,152.58493588136136,0.0005691519635738602,0,0.0,0.2,Counter({0: 3})
6442795641,0.0006583278472679394,2.5715259560057404e-05,0.014948767898508035,0.002487543961499021,0.026263615929917584,4.375755479072176e-05,161.27534739536748,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6442795643,0.0006583278472679394,4.018791642579209e-05,0.01496821330223313,0.002921661563121454,0.026439615909024976,4.3535850527450094e-05,161.58945831580186,0.00056915196357317,0,0.0,0.09090909090909091,Counter({0: 3})
6442795644,0.0006583278472679394,5.381277780145373e-05,0.014968732855415121,0.000872847201277791,0.026086359186897858,4.338116956558891e-05,159.3194485717262,0.0005691519635739982,0,0.0,0.09090909090909091,Counter({0: 3})
6442854426,0.0006583278472679394,8.016052883986433e-08,0.014968186162860391,0.003891360211434635,0.025644488714061418,4.086260141249461e-05,154.216074143519,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
6442854451,0.0006583278472679394,8.14283695132073e-08,0.014968321358062638,0.0026992465425176495,0.025450138504155125,4.073321446515735e-05,153.4711489779852,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6443042037,0.00021944261575597982,1.3356859949609883e-07,0.011927468516592163,0.0,0.028655691522141032,3.40354246722436e-05,171.2803602241756,0.00015177385695327786,0,0.0,0.0,Counter({0: 1})
6443042038,0.0006583278472679394,4.425305811891214e-07,0.014650723897373444,0.07365601677708786,0.02950087395610798,4.028172649463074e-05,182.75632572632367,0.0004932650350974283,0,0.0,0.0,Counter({0: 3})
6443057338,0.0006583278472679394,6.553911010886986e-08,0.014792739841778852,0.0006494547746701117,0.022193217846132866,3.512560488745127e-05,133.04441825165677,0.0005312084993354372,0,0.0,0.1111111111111111,Counter({0: 3})
6443140357,0.0006583278472679394,3.245856656846329e-08,0.015139180718519735,0.004030629385760627,0.022222655697572917,3.4857388306453264e-05,139.64071332640262,0.0006070954278128354,0,0.0,0.16666666666666666,Counter({0: 3})
6443140361,0.0006583278472679394,1.3229633098045823e-08,0.014948151941823204,0.0006843869204243922,0.02248316352961492,3.4474058164727235e-05,138.27764240323822,0.0005691519635726179,0,0.0,0.09090909090909091,Counter({0: 3})
6443229178,0.0006583278472679394,1.3935696826813064e-09,0.014914653147121436,0.007193069059123955,0.021363173957273652,3.0441969673093406e-05,126.90671004340321,0.0005691519635742744,0,0.0,0.09090909090909091,Counter({0: 3})
6443229180,0.0006583278472679394,1.0549979060161912e-09,0.014942348077214456,0.006542537562895487,0.02065851568768785,3.0717422493299254e-05,124.28676163908057,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
6443230090,0.0006583278472679394,1.7630263984900334e-09,0.014942327344971465,0.0023739494035483898,0.02141457431660863,3.0814549098450425e-05,127.77728823591806,0.0005691519635753786,0,0.0,0.09090909090909091,Counter({0: 3})
6443248065,0.0006583278472679394,7.376080300520716e-11,0.014911223959830843,0.0049354029072679936,0.023564635981446147,3.7111025853755684e-05,143.56067979634082,0.0005691519635737222,0,0.0,0.09090909090909091,Counter({0: 3})
6443334689,0.0006583278472679394,6.253640547802676e-09,0.014941855425176438,0.002141682241309273,0.020594190061280934,3.145365235619476e-05,126.92542822021531,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
6443334692,0.0006583278472679394,3.413100663139576e-09,0.014941926952448444,0.0009887020400950266,0.020188550517893693,3.112932030859332e-05,124.1683781094629,0.0005691519635751026,0,0.0,0.09090909090909091,Counter({0: 3})
6443352079,0.0006583278472679394,1.045825113085428e-09,0.01494625297326742,0.012739030782892789,0.022832377182654007,3.654275763563346e-05,138.54462008344998,0.0005691519635744124,0,0.0,0.2,Counter({0: 3})
6443352102,0.0006583278472679394,8.211727684877602e-10,0.014908268477513061,0.0027563331010816224,0.021424440881801215,3.785119889510686e-05,134.04250497787038,0.00056915196357317,0,0.0,0.0,Counter({0: 3})
6443352103,0.0006583278472679394,9.108656434312949e-10,0.014947189465524471,0.000889818472542482,0.021013557133634602,3.785854877054282e-05,131.15953468053692,0.0005691519635745504,0,0.0,0.09090909090909091,Counter({0: 3})
6443352108,0.0006583278472679394,2.863796069902279e-09,0.014942043441115981,0.008300330374237308,0.022754849823983223,3.789792720059532e-05,139.4750262969011,0.0005691519635746884,0,0.0,0.09090909090909091,Counter({0: 3})
6449090106,0.0008777704630239193,5.577600682404005e-09,0.01663737812367034,0.0003332373382092704,0.022418347919772128,3.764136606920628e-05,139.39451720126345,0.0008726996774811062,0,0.0,0.08,Counter({0: 4})
6449090107,0.0006583278472679394,4.588642032478842e-09,0.01513697336723945,0.0013629897020463987,0.022415811583224296,3.7901687571262406e-05,139.24755647575697,0.0006070954278133875,0,0.0,0.07692307692307693,Counter({0: 3})
6449090111,0.0006583278472679394,4.395677234240012e-09,0.015140724603927331,0.001524171821835111,0.02198783118054919,3.743462303866198e-05,135.87593461887226,0.000607095427811455,0,0.0,0.16666666666666666,Counter({0: 3})
6449090112,0.0008777704630239193,5.7604201184488035e-09,0.01666614424655009,0.004637036730140803,0.022436891626416152,3.787698155625702e-05,139.25054954202156,0.000872699677480554,0,0.0,0.125,Counter({0: 4})
6449152628,0.00021944261575597982,7.044007808540721e-10,0.011926273881724582,0.0,0.02274565002545596,2.9771912441302178e-05,132.52093016368235,0.00015177385695286374,0,0.0,0.0,Counter({0: 1})
6449154540,0.0006583278472679394,4.4917457798235753e-10,0.014946228401377238,0.0015728122982109308,0.020743809176984707,3.28796399009974e-05,123.53892443745183,0.0005691519635742744,0,0.0,0.2,Counter({0: 3})
6449154542,0.0006583278472679394,4.1859223814625743e-10,0.014946035135825642,0.0007224986186399635,0.020377317992586002,3.270549864015533e-05,120.58832456992336,0.0005691519635739982,0,0.0,0.2,Counter({0: 3})
6449154549,0.0006583278472679394,5.329763912369108e-10,0.014946009756500013,0.0025234375457873198,0.021079753352545808,3.355088141305824e-05,126.32423511136278,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
6449154550,0.0006583278472679394,8.139453531796739e-10,0.014946009577383785,0.0029079073240771865,0.021459146625729314,3.471230440294372e-05,129.49539484523345,0.0005691519635744124,0,0.0,0.09090909090909091,Counter({0: 3})
6449154581,0.0006583278472679394,8.806146828379642e-10,0.014943910046633715,0.004972848890179786,0.021874579981183157,3.443596806907146e-05,132.54613263149304,0.0005691519635738602,0,0.0,0.09090909090909091,Counter({0: 3})
6449176856,0.0006583278472679394,1.2392193226721241e-09,0.01494200518289417,0.0018850679568105837,0.020976123951078725,3.0495703892875195e-05,124.68884622888618,0.0005691519635738602,0,0.0,0.2,Counter({0: 3})
6449176857,0.0006583278472679394,1.1695914533523936e-09,0.014942295799831263,0.006825353335255569,0.02097371037225229,3.049778685929144e-05,124.81036817099638,0.0005691519635737222,0,0.0,0.2,Counter({0: 3})
6449230330,0.00021944261575597982,1.3316551658085695e-09,0.011922938994377857,0.0,0.02119012522494455,2.30101013033565e-05,116.27484351336867,0.00015177385695134535,0,0.0,0.0,Counter({0: 1})
